3.5;Trehalose;NR;NR_WT_5;-10.9705
3.5;Tyrosine;NR;NR_WT_2;1.3818
3.5;Octadecanoic_acid;NS;NS_WT_3;-1.6105
3.5;Docosanoic_acid;DR;DR_WT_1;-3.9091
3.5;Octanoic_acid;DR;DR_WT_1;-5.8877
4.0;Alanine;DR;DR_WT_1;6.2476
4.0;Arginine;DS;DS_WT_1;2.2745
4.0;Aspartic_acid;NR;NR_WT_6;0.7833
4.0;Beta-alanine;DR;DR_WT_1;-1.5837
4.0;Beta-alanine;NS;NS_WT_3;-5.9378
4.0;Erythritol;DR;DR_WT_1;-8.1286
4.0;Fructose;DR;DR_WT_1;-2.6203
4.0;Glycerol;NS;NS_WT_3;-1.0489
4.0;Histidine;DR;DR_WT_4;-0.0482
4.0;Malic_acid;DR;DR_WT_1;1.4071
4.0;Maltose;DR;DR_WT_1;-2.3632
4.0;Phosphoric_acid;DS;DS_WT_3;2.1983
4.0;Proline;DR;DR_WT_1;1.4796
4.0;Proline;DS;DS_WT_1;0.7042
4.0;Putrescine;NS;NS_WT_2;1.169;NS_WT_5;2.0575
4.0;Pyruvic_acid;DS;DS_WT_5;-2.9004
4.0;Succinic_acid;NR;NR_WT_2;-4.4142
4.0;Sucrose;DS;DS_WT_6;-2.0155
4.0;Trehalose;NR;NR_WT_5;-10.9705
4.0;Octadecanoic_acid;NS;NS_WT_3;-1.6105
4.5;Alanine;DR;DR_WT_1;6.2476
4.5;Arginine;DS;DS_WT_1;2.2745
4.5;Aspartic_acid;NR;NR_WT_6;0.7833
4.5;Beta-alanine;DR;DR_WT_1;-1.5837
4.5;Beta-alanine;NS;NS_WT_3;-5.9378
4.5;Erythritol;DR;DR_WT_1;-8.1286
4.5;Fructose;DR;DR_WT_1;-2.6203
4.5;Glycerol;NS;NS_WT_3;-1.0489
4.5;Histidine;DR;DR_WT_4;-0.0482
4.5;Malic_acid;DR;DR_WT_1;1.4071
4.5;Maltose;DR;DR_WT_1;-2.3632
4.5;Phosphoric_acid;DS;DS_WT_3;2.1983
4.5;Proline;DS;DS_WT_1;0.7042
4.5;Putrescine;NS;NS_WT_5;2.0575
4.5;Pyruvic_acid;DS;DS_WT_5;-2.9004
4.5;Succinic_acid;NR;NR_WT_2;-4.4142
4.5;Sucrose;DS;DS_WT_6;-2.0155
4.5;Trehalose;NR;NR_WT_5;-10.9705
4.5;Octadecanoic_acid;NS;NS_WT_3;-1.6105
5.0;Alanine;DR;DR_WT_1;6.2476
5.0;Aspartic_acid;NR;NR_WT_6;0.7833
5.0;Beta-alanine;DR;DR_WT_1;-1.5837
5.0;Beta-alanine;NS;NS_WT_3;-5.9378
5.0;Erythritol;DR;DR_WT_1;-8.1286
5.0;Fructose;DR;DR_WT_1;-2.6203
5.0;Glycerol;NS;NS_WT_3;-1.0489
5.0;Histidine;DR;DR_WT_4;-0.0482
5.0;Maltose;DR;DR_WT_1;-2.3632
5.0;Phosphoric_acid;DS;DS_WT_3;2.1983
5.0;Proline;DS;DS_WT_1;0.7042
5.0;Pyruvic_acid;DS;DS_WT_5;-2.9004
5.0;Succinic_acid;NR;NR_WT_2;-4.4142
5.0;Trehalose;NR;NR_WT_5;-10.9705
5.0;Octadecanoic_acid;NS;NS_WT_3;-1.6105
6.0;Alanine;DR;DR_WT_1;6.2476
6.0;Aspartic_acid;NR;NR_WT_6;0.7833
6.0;Beta-alanine;DR;DR_WT_1;-1.5837
6.0;Fructose;DR;DR_WT_1;-2.6203
6.0;Histidine;DR;DR_WT_4;-0.0482
6.0;Maltose;DR;DR_WT_1;-2.3632
6.0;Phosphoric_acid;DS;DS_WT_3;2.1983
6.0;Pyruvic_acid;DS;DS_WT_5;-2.9004
6.0;Succinic_acid;NR;NR_WT_2;-4.4142
6.0;Trehalose;NR;NR_WT_5;-10.9705
8.0;Aspartic_acid;NR;NR_WT_6;0.7833
8.0;Beta-alanine;DR;DR_WT_1;-1.5837
8.0;Fructose;DR;DR_WT_1;-2.6203
8.0;Histidine;DR;DR_WT_4;-0.0482
8.0;Phosphoric_acid;DS;DS_WT_3;2.1983
8.0;Succinic_acid;NR;NR_WT_2;-4.4142
