4.0;Pyruvic_acid;DR;DR_SWEET_2;-3.4684;DR_SWEET_3;-3.7721
4.0;Pyruvic_acid;NS;NS_SWEET_2;-1.0454
4.0;Serine;NR;NR_SWEET_4;0.5136
4.0;Succinic_acid;DR;DR_SWEET_6;-5.0582
4.0;Trehalose;DR;DR_SWEET_6;-9.4027
4.0;Tryptophan;NR;NR_SWEET_4;-3.3066
4.0;Tyrosine;NR;NR_SWEET_4;-3.0628
4.0;Valine;DR;DR_SWEET_5;2.2627
4.0;Tetradecanoic_acid;DS;DS_SWEET_3;-3.9453
4.0;Docosanoic_acid;NR;NR_SWEET_4;-6.9132
4.0;Nicotinic_acid;NR;NR_SWEET_4;-5.0777
4.0;Octanoic_acid;NR;NR_SWEET_4;-4.7305
4.5;Arginine;NR;NR_SWEET_4;-6.2036
4.5;Arginine;NS;NS_SWEET_2;-0.3949
4.5;Asparagine;NR;NR_SWEET_4;1.6754
4.5;Asparagine;NS;NS_SWEET_2;-0.1416
4.5;Aspartic_acid;DR;DR_SWEET_6;2.2437
4.5;Aspartic_acid;NR;NR_SWEET_4;-1.5949
4.5;Aspartic_acid;NS;NS_SWEET_2;-2.8747
4.5;Beta-alanine;DR;DR_SWEET_3;-2.9212;DR_SWEET_6;-2.627
4.5;Erythritol;NS;NS_SWEET_2;-0.6176
4.5;Fructose;NR;NR_SWEET_4;-6.2539
4.5;Glucose;NS;NS_SWEET_2;0.8011
4.5;Glutamic_acid;NS;NS_SWEET_2;-0.4134
4.5;Glycerol;NR;NR_SWEET_3;-1.5603;NR_SWEET_4;-1.3753
4.5;Glycerol;NS;NS_SWEET_2;2.5443
4.5;Glycerol-3-phosphate;NS;NS_SWEET_2;-1.6628
4.5;Glycine;DR;DR_SWEET_3;2.7271
4.5;Glycine;NR;NR_SWEET_4;-0.5089
4.5;Histidine;NR;NR_SWEET_4;-5.8932
4.5;Isolucine;DR;DR_SWEET_5;0.8073
4.5;Isolucine;NS;NS_SWEET_2;2.13
4.5;Lysine;NR;NR_SWEET_4;-6.0316
4.5;Malic_acid;DR;DR_SWEET_6;0.2452
4.5;Malic_acid;NR;NR_SWEET_4;-3.4673
4.5;Methionine;NR;NR_SWEET_4;-4.1482
4.5;Methionine;NS;NS_SWEET_4;-1.0402;NS_SWEET_5;-1.2761
4.5;myo-Insitol;NS;NS_SWEET_2;7.7665
4.5;Ornithine;NR;NR_SWEET_4;-3.0719
4.5;Ornithine;NS;NS_SWEET_2;-1.7877
4.5;Phosphoric_acid;NR;NR_SWEET_4;0.9547
4.5;Phosphoric_acid;NS;NS_SWEET_2;-3.2403
4.5;Proline;NR;NR_SWEET_4;-1.3909
4.5;Proline;NS;NS_SWEET_2;6.358
4.5;Putrescine;NS;NS_SWEET_2;-2.3826
4.5;Pyruvic_acid;DR;DR_SWEET_2;-3.4684
4.5;Pyruvic_acid;NS;NS_SWEET_2;-1.0454
4.5;Serine;NR;NR_SWEET_4;0.5136
4.5;Succinic_acid;DR;DR_SWEET_6;-5.0582
4.5;Trehalose;DR;DR_SWEET_6;-9.4027
4.5;Tryptophan;NR;NR_SWEET_4;-3.3066
4.5;Tyrosine;NR;NR_SWEET_4;-3.0628
4.5;Valine;DR;DR_SWEET_5;2.2627
4.5;Docosanoic_acid;NR;NR_SWEET_4;-6.9132
4.5;Nicotinic_acid;NR;NR_SWEET_4;-5.0777
5.0;Arginine;NR;NR_SWEET_4;-6.2036
5.0;Arginine;NS;NS_SWEET_2;-0.3949
5.0;Asparagine;NR;NR_SWEET_4;1.6754
5.0;Asparagine;NS;NS_SWEET_2;-0.1416
5.0;Aspartic_acid;DR;DR_SWEET_6;2.2437
5.0;Aspartic_acid;NR;NR_SWEET_4;-1.5949
5.0;Aspartic_acid;NS;NS_SWEET_2;-2.8747
5.0;Beta-alanine;DR;DR_SWEET_6;-2.627
5.0;Erythritol;NS;NS_SWEET_2;-0.6176
5.0;Fructose;NR;NR_SWEET_4;-6.2539
5.0;Glucose;NS;NS_SWEET_2;0.8011
5.0;Glutamic_acid;NS;NS_SWEET_2;-0.4134
5.0;Glycerol;NR;NR_SWEET_4;-1.3753
5.0;Glycerol;NS;NS_SWEET_2;2.5443
5.0;Glycerol-3-phosphate;NS;NS_SWEET_2;-1.6628
5.0;Glycine;DR;DR_SWEET_3;2.7271
5.0;Glycine;NR;NR_SWEET_4;-0.5089
5.0;Histidine;NR;NR_SWEET_4;-5.8932
5.0;Isolucine;DR;DR_SWEET_5;0.8073
5.0;Isolucine;NS;NS_SWEET_2;2.13
5.0;Lysine;NR;NR_SWEET_4;-6.0316
5.0;Malic_acid;NR;NR_SWEET_4;-3.4673
5.0;Methionine;NR;NR_SWEET_4;-4.1482
5.0;Methionine;NS;NS_SWEET_4;-1.0402;NS_SWEET_5;-1.2761
5.0;myo-Insitol;NS;NS_SWEET_2;7.7665
5.0;Ornithine;NR;NR_SWEET_4;-3.0719
5.0;Ornithine;NS;NS_SWEET_2;-1.7877
5.0;Phosphoric_acid;NR;NR_SWEET_4;0.9547
5.0;Phosphoric_acid;NS;NS_SWEET_2;-3.2403
5.0;Proline;NR;NR_SWEET_4;-1.3909
5.0;Proline;NS;NS_SWEET_2;6.358
5.0;Putrescine;NS;NS_SWEET_2;-2.3826
5.0;Pyruvic_acid;DR;DR_SWEET_2;-3.4684
5.0;Pyruvic_acid;NS;NS_SWEET_2;-1.0454
5.0;Serine;NR;NR_SWEET_4;0.5136
5.0;Succinic_acid;DR;DR_SWEET_6;-5.0582
5.0;Trehalose;DR;DR_SWEET_6;-9.4027
5.0;Valine;DR;DR_SWEET_5;2.2627
6.0;Arginine;NR;NR_SWEET_4;-6.2036
6.0;Asparagine;NR;NR_SWEET_4;1.6754
6.0;Asparagine;NS;NS_SWEET_2;-0.1416
6.0;Aspartic_acid;DR;DR_SWEET_6;2.2437
6.0;Aspartic_acid;NR;NR_SWEET_4;-1.5949
6.0;Aspartic_acid;NS;NS_SWEET_2;-2.8747
6.0;Beta-alanine;DR;DR_SWEET_6;-2.627
6.0;Erythritol;NS;NS_SWEET_2;-0.6176
6.0;Glucose;NS;NS_SWEET_2;0.8011
6.0;Glutamic_acid;NS;NS_SWEET_2;-0.4134
6.0;Glycerol;NR;NR_SWEET_4;-1.3753
6.0;Glycerol;NS;NS_SWEET_2;2.5443
6.0;Glycerol-3-phosphate;NS;NS_SWEET_2;-1.6628
6.0;Glycine;DR;DR_SWEET_3;2.7271
6.0;Glycine;NR;NR_SWEET_4;-0.5089
6.0;Histidine;NR;NR_SWEET_4;-5.8932
6.0;Isolucine;DR;DR_SWEET_5;0.8073
6.0;Lysine;NR;NR_SWEET_4;-6.0316
6.0;Malic_acid;NR;NR_SWEET_4;-3.4673
6.0;Methionine;NR;NR_SWEET_4;-4.1482
6.0;Methionine;NS;NS_SWEET_5;-1.2761
6.0;myo-Insitol;NS;NS_SWEET_2;7.7665
6.0;Ornithine;NR;NR_SWEET_4;-3.0719
6.0;Ornithine;NS;NS_SWEET_2;-1.7877
6.0;Phosphoric_acid;NR;NR_SWEET_4;0.9547
6.0;Phosphoric_acid;NS;NS_SWEET_2;-3.2403
6.0;Proline;NS;NS_SWEET_2;6.358
6.0;Putrescine;NS;NS_SWEET_2;-2.3826
6.0;Serine;NR;NR_SWEET_4;0.5136
6.0;Trehalose;DR;DR_SWEET_6;-9.4027
8.0;Arginine;NR;NR_SWEET_4;-6.2036
8.0;Asparagine;NR;NR_SWEET_4;1.6754
8.0;Asparagine;NS;NS_SWEET_2;-0.1416
8.0;Aspartic_acid;DR;DR_SWEET_6;2.2437
8.0;Aspartic_acid;NR;NR_SWEET_4;-1.5949
8.0;Aspartic_acid;NS;NS_SWEET_2;-2.8747
8.0;Beta-alanine;DR;DR_SWEET_6;-2.627
8.0;Erythritol;NS;NS_SWEET_2;-0.6176
8.0;Glucose;NS;NS_SWEET_2;0.8011
8.0;Glycerol;NS;NS_SWEET_2;2.5443
8.0;Glycerol-3-phosphate;NS;NS_SWEET_2;-1.6628
8.0;Glycine;DR;DR_SWEET_3;2.7271
8.0;Histidine;NR;NR_SWEET_4;-5.8932
8.0;Malic_acid;NR;NR_SWEET_4;-3.4673
8.0;myo-Insitol;NS;NS_SWEET_2;7.7665
8.0;Ornithine;NR;NR_SWEET_4;-3.0719
8.0;Ornithine;NS;NS_SWEET_2;-1.7877
8.0;Phosphoric_acid;NR;NR_SWEET_4;0.9547
8.0;Phosphoric_acid;NS;NS_SWEET_2;-3.2403
8.0;Proline;NS;NS_SWEET_2;6.358
8.0;Serine;NR;NR_SWEET_4;0.5136
