3.0;Hexadecenoic_acid;NS;NS_PGM_3;0.6879
3.0;Octadecanoic_acid;DS;DS_PGM_6;1.1341
3.0;Octadecanoic_acid;NR;NR_PGM_4;0.0567
3.0;Octadecanoic_acid;NS;NS_PGM_3;0.7517
3.0;Docosanoic_acid;NR;NR_PGM_4;-5.3566
3.0;Docosanoic_acid;NS;NS_PGM_3;-6.5183
3.0;Nicotinic_acid;NS;NS_PGM_4;-5.4787
3.0;Nonanoic_acid;DS;DS_PGM_3;-5.3688
3.5;Alanine;DR;DR_PGM_1;-8.6882
3.5;Alanine;NR;NR_PGM_3;4.4398
3.5;Arginine;DR;DR_PGM_1;-7.2108
3.5;Arginine;DS;DS_PGM_6;0.9334
3.5;Arginine;NS;NS_PGM_3;0.7842
3.5;Asparagine;DR;DR_PGM_1;1.183
3.5;Asparagine;NS;NS_PGM_4;5.3162
3.5;Aspartic_acid;DR;DR_PGM_1;-1.0081
3.5;Aspartic_acid;NR;NR_PGM_3;1.9033;NR_PGM_4;1.4045
3.5;Aspartic_acid;NS;NS_PGM_3;-0.1228
3.5;Beta-alanine;DR;DR_PGM_1;-6.9762
3.5;Beta-alanine;NR;NR_PGM_3;-3.316
3.5;Fructose;DR;DR_PGM_1;-2.2593;DR_PGM_6;-4.386
3.5;Glucose;NS;NS_PGM_3;-0.0762
3.5;Glutamic_acid;DR;DR_PGM_1;-1.5285
3.5;Glutamic_acid;NS;NS_PGM_3;1.5169;NS_PGM_4;2.4511
3.5;Glycerol;NS;NS_PGM_3;-0.0998
3.5;Glycerol-3-phosphate;DR;DR_PGM_1;-4.1224
3.5;Glycine;DR;DR_PGM_1;-0.9811
3.5;Glycine;NR;NR_PGM_3;2.1557
3.5;Histidine;DR;DR_PGM_1;-10.8784
3.5;Histidine;NS;NS_PGM_4;-0.9844
3.5;Isolucine;DR;DR_PGM_1;-3.1113
3.5;Leucine;DR;DR_PGM_1;-8.53
3.5;Leucine;DS;DS_PGM_6;-0.5542
3.5;Leucine;NS;NS_PGM_3;-1.2864
3.5;Lysine;DR;DR_PGM_1;-3.4993
3.5;Methionine;DR;DR_PGM_1;-3.4906
3.5;myo-Insitol;DR;DR_PGM_1;0.7831;DR_PGM_2;0.7767
3.5;Ornithine;DR;DR_PGM_1;-9.2237
3.5;Ornithine;DS;DS_PGM_6;4.3736
3.5;Ornithine;NR;NR_PGM_4;-0.7104
3.5;Ornithine;NS;NS_PGM_3;2.8356
3.5;Phenylalanine;DR;DR_PGM_1;0.0434
3.5;Phenylalanine;NS;NS_PGM_4;1.8512
3.5;Phosphoric_acid;DR;DR_PGM_1;4.211;DR_PGM_2;3.9206
3.5;Phosphoric_acid;NS;NS_PGM_3;3.2983
3.5;Proline;DR;DR_PGM_1;3.0133
3.5;Proline;DS;DS_PGM_6;0.9087
3.5;Putrescine;NS;NS_PGM_3;0.8592
3.5;Serine;DR;DR_PGM_1;0.5139;DR_PGM_6;3.5221
3.5;Serine;NS;NS_PGM_4;3.0164
3.5;Succinic_acid;DR;DR_PGM_1;-10.8514
3.5;Succinic_acid;NR;NR_PGM_3;-2.82
3.5;Sucrose;NR;NR_PGM_2;2.6138
3.5;Sucrose;NS;NS_PGM_3;-2.4832
3.5;Trehalose;NS;NS_PGM_3;-8.4086
3.5;Tryptophan;DR;DR_PGM_1;-6.2818
3.5;Tryptophan;NS;NS_PGM_4;1.459
3.5;Tyrosine;DR;DR_PGM_1;-3.4755
3.5;Tyrosine;DS;DS_PGM_6;-0.2812
3.5;Valine;DR;DR_PGM_1;-0.1328
3.5;Tetradecanoic_acid;NS;NS_PGM_3;-2.5874
3.5;Hexadecenoic_acid;NS;NS_PGM_3;0.6879
3.5;Octadecanoic_acid;NR;NR_PGM_4;0.0567
3.5;Octadecanoic_acid;NS;NS_PGM_3;0.7517
3.5;Docosanoic_acid;NR;NR_PGM_4;-5.3566
3.5;Docosanoic_acid;NS;NS_PGM_3;-6.5183
3.5;Nicotinic_acid;NS;NS_PGM_4;-5.4787
3.5;Nonanoic_acid;DS;DS_PGM_3;-5.3688
4.0;Alanine;DR;DR_PGM_1;-8.6882
4.0;Arginine;DR;DR_PGM_1;-7.2108
4.0;Arginine;DS;DS_PGM_6;0.9334
4.0;Arginine;NS;NS_PGM_3;0.7842
4.0;Asparagine;DR;DR_PGM_1;1.183
4.0;Asparagine;NS;NS_PGM_4;5.3162
4.0;Aspartic_acid;DR;DR_PGM_1;-1.0081
4.0;Aspartic_acid;NR;NR_PGM_3;1.9033;NR_PGM_4;1.4045
4.0;Beta-alanine;DR;DR_PGM_1;-6.9762
4.0;Fructose;DR;DR_PGM_1;-2.2593
4.0;Glucose;NS;NS_PGM_3;-0.0762
4.0;Glutamic_acid;DR;DR_PGM_1;-1.5285
4.0;Glutamic_acid;NS;NS_PGM_3;1.5169
4.0;Glycerol;NS;NS_PGM_3;-0.0998
4.0;Glycerol-3-phosphate;DR;DR_PGM_1;-4.1224
4.0;Glycine;DR;DR_PGM_1;-0.9811
4.0;Glycine;NR;NR_PGM_3;2.1557
4.0;Histidine;DR;DR_PGM_1;-10.8784
4.0;Histidine;NS;NS_PGM_4;-0.9844
4.0;Isolucine;DR;DR_PGM_1;-3.1113
4.0;Leucine;DR;DR_PGM_1;-8.53
4.0;Leucine;DS;DS_PGM_6;-0.5542
4.0;Leucine;NS;NS_PGM_3;-1.2864
4.0;Lysine;DR;DR_PGM_1;-3.4993
4.0;Methionine;DR;DR_PGM_1;-3.4906
4.0;Ornithine;DR;DR_PGM_1;-9.2237
4.0;Ornithine;DS;DS_PGM_6;4.3736
4.0;Phenylalanine;DR;DR_PGM_1;0.0434
4.0;Phenylalanine;NS;NS_PGM_4;1.8512
4.0;Phosphoric_acid;DR;DR_PGM_1;4.211;DR_PGM_2;3.9206
4.0;Phosphoric_acid;NS;NS_PGM_3;3.2983
4.0;Proline;DR;DR_PGM_1;3.0133
4.0;Proline;DS;DS_PGM_6;0.9087
4.0;Putrescine;NS;NS_PGM_3;0.8592
4.0;Serine;DR;DR_PGM_1;0.5139;DR_PGM_6;3.5221
4.0;Succinic_acid;DR;DR_PGM_1;-10.8514
4.0;Succinic_acid;NR;NR_PGM_3;-2.82
4.0;Sucrose;NR;NR_PGM_2;2.6138
4.0;Sucrose;NS;NS_PGM_3;-2.4832
4.0;Trehalose;NS;NS_PGM_3;-8.4086
4.0;Tryptophan;DR;DR_PGM_1;-6.2818
4.0;Tryptophan;NS;NS_PGM_4;1.459
4.0;Tyrosine;DR;DR_PGM_1;-3.4755
4.0;Tyrosine;DS;DS_PGM_6;-0.2812
4.0;Valine;DR;DR_PGM_1;-0.1328
4.0;Tetradecanoic_acid;NS;NS_PGM_3;-2.5874
4.0;Hexadecenoic_acid;NS;NS_PGM_3;0.6879
4.0;Octadecanoic_acid;NS;NS_PGM_3;0.7517
4.0;Docosanoic_acid;NS;NS_PGM_3;-6.5183
4.0;Nonanoic_acid;DS;DS_PGM_3;-5.3688
4.5;Alanine;DR;DR_PGM_1;-8.6882
4.5;Arginine;DR;DR_PGM_1;-7.2108
4.5;Arginine;DS;DS_PGM_6;0.9334
4.5;Arginine;NS;NS_PGM_3;0.7842
4.5;Asparagine;DR;DR_PGM_1;1.183
4.5;Asparagine;NS;NS_PGM_4;5.3162
4.5;Aspartic_acid;DR;DR_PGM_1;-1.0081
4.5;Aspartic_acid;NR;NR_PGM_3;1.9033;NR_PGM_4;1.4045
4.5;Beta-alanine;DR;DR_PGM_1;-6.9762
4.5;Fructose;DR;DR_PGM_1;-2.2593
4.5;Glucose;NS;NS_PGM_3;-0.0762
4.5;Glutamic_acid;DR;DR_PGM_1;-1.5285
4.5;Glutamic_acid;NS;NS_PGM_3;1.5169
4.5;Glycerol;NS;NS_PGM_3;-0.0998
4.5;Glycerol-3-phosphate;DR;DR_PGM_1;-4.1224
4.5;Glycine;DR;DR_PGM_1;-0.9811
4.5;Glycine;NR;NR_PGM_3;2.1557
4.5;Histidine;DR;DR_PGM_1;-10.8784
4.5;Histidine;NS;NS_PGM_4;-0.9844
4.5;Isolucine;DR;DR_PGM_1;-3.1113
4.5;Leucine;DR;DR_PGM_1;-8.53
4.5;Leucine;DS;DS_PGM_6;-0.5542
4.5;Leucine;NS;NS_PGM_3;-1.2864
4.5;Lysine;DR;DR_PGM_1;-3.4993
4.5;Methionine;DR;DR_PGM_1;-3.4906
4.5;Ornithine;DR;DR_PGM_1;-9.2237
4.5;Ornithine;DS;DS_PGM_6;4.3736
4.5;Phenylalanine;DR;DR_PGM_1;0.0434
4.5;Phenylalanine;NS;NS_PGM_4;1.8512
4.5;Phosphoric_acid;DR;DR_PGM_1;4.211;DR_PGM_2;3.9206
4.5;Phosphoric_acid;NS;NS_PGM_3;3.2983
4.5;Proline;DR;DR_PGM_1;3.0133
4.5;Proline;DS;DS_PGM_6;0.9087
4.5;Putrescine;NS;NS_PGM_3;0.8592
4.5;Serine;DR;DR_PGM_1;0.5139;DR_PGM_6;3.5221
4.5;Succinic_acid;DR;DR_PGM_1;-10.8514
4.5;Succinic_acid;NR;NR_PGM_3;-2.82
4.5;Sucrose;NR;NR_PGM_2;2.6138
4.5;Sucrose;NS;NS_PGM_3;-2.4832
4.5;Trehalose;NS;NS_PGM_3;-8.4086
4.5;Tryptophan;DR;DR_PGM_1;-6.2818
4.5;Tryptophan;NS;NS_PGM_4;1.459
4.5;Tyrosine;DR;DR_PGM_1;-3.4755
4.5;Tyrosine;DS;DS_PGM_6;-0.2812
4.5;Tetradecanoic_acid;NS;NS_PGM_3;-2.5874
4.5;Hexadecenoic_acid;NS;NS_PGM_3;0.6879
4.5;Octadecanoic_acid;NS;NS_PGM_3;0.7517
4.5;Docosanoic_acid;NS;NS_PGM_3;-6.5183
4.5;Nonanoic_acid;DS;DS_PGM_3;-5.3688
5.0;Alanine;DR;DR_PGM_1;-8.6882
5.0;Arginine;DR;DR_PGM_1;-7.2108
5.0;Arginine;NS;NS_PGM_3;0.7842
5.0;Asparagine;DR;DR_PGM_1;1.183
5.0;Asparagine;NS;NS_PGM_4;5.3162
5.0;Aspartic_acid;DR;DR_PGM_1;-1.0081
5.0;Aspartic_acid;NR;NR_PGM_3;1.9033;NR_PGM_4;1.4045
5.0;Beta-alanine;DR;DR_PGM_1;-6.9762
5.0;Fructose;DR;DR_PGM_1;-2.2593
5.0;Glucose;NS;NS_PGM_3;-0.0762
5.0;Glutamic_acid;DR;DR_PGM_1;-1.5285
5.0;Glycerol;NS;NS_PGM_3;-0.0998
5.0;Glycerol-3-phosphate;DR;DR_PGM_1;-4.1224
5.0;Glycine;DR;DR_PGM_1;-0.9811
5.0;Histidine;DR;DR_PGM_1;-10.8784
5.0;Histidine;NS;NS_PGM_4;-0.9844
5.0;Isolucine;DR;DR_PGM_1;-3.1113
5.0;Leucine;DR;DR_PGM_1;-8.53
5.0;Leucine;DS;DS_PGM_6;-0.5542
5.0;Leucine;NS;NS_PGM_3;-1.2864
5.0;Lysine;DR;DR_PGM_1;-3.4993
5.0;Methionine;DR;DR_PGM_1;-3.4906
5.0;Ornithine;DR;DR_PGM_1;-9.2237
5.0;Ornithine;DS;DS_PGM_6;4.3736
5.0;Phenylalanine;DR;DR_PGM_1;0.0434
5.0;Phenylalanine;NS;NS_PGM_4;1.8512
5.0;Phosphoric_acid;DR;DR_PGM_1;4.211;DR_PGM_2;3.9206
5.0;Phosphoric_acid;NS;NS_PGM_3;3.2983
5.0;Proline;DR;DR_PGM_1;3.0133
5.0;Proline;DS;DS_PGM_6;0.9087
5.0;Putrescine;NS;NS_PGM_3;0.8592
5.0;Serine;DR;DR_PGM_1;0.5139;DR_PGM_6;3.5221
5.0;Succinic_acid;DR;DR_PGM_1;-10.8514
5.0;Succinic_acid;NR;NR_PGM_3;-2.82
5.0;Tryptophan;DR;DR_PGM_1;-6.2818
5.0;Tryptophan;NS;NS_PGM_4;1.459
5.0;Tyrosine;DR;DR_PGM_1;-3.4755
5.0;Tyrosine;DS;DS_PGM_6;-0.2812
5.0;Tetradecanoic_acid;NS;NS_PGM_3;-2.5874
5.0;Hexadecenoic_acid;NS;NS_PGM_3;0.6879
5.0;Octadecanoic_acid;NS;NS_PGM_3;0.7517
5.0;Docosanoic_acid;NS;NS_PGM_3;-6.5183
5.0;Nonanoic_acid;DS;DS_PGM_3;-5.3688
6.0;Alanine;DR;DR_PGM_1;-8.6882
6.0;Arginine;DR;DR_PGM_1;-7.2108
6.0;Asparagine;DR;DR_PGM_1;1.183
6.0;Asparagine;NS;NS_PGM_4;5.3162
6.0;Aspartic_acid;DR;DR_PGM_1;-1.0081
6.0;Aspartic_acid;NR;NR_PGM_3;1.9033;NR_PGM_4;1.4045
6.0;Fructose;DR;DR_PGM_1;-2.2593
6.0;Glucose;NS;NS_PGM_3;-0.0762
6.0;Glutamic_acid;DR;DR_PGM_1;-1.5285
6.0;Glycine;DR;DR_PGM_1;-0.9811
6.0;Histidine;DR;DR_PGM_1;-10.8784
6.0;Isolucine;DR;DR_PGM_1;-3.1113
6.0;Leucine;DR;DR_PGM_1;-8.53
6.0;Lysine;DR;DR_PGM_1;-3.4993
6.0;Methionine;DR;DR_PGM_1;-3.4906
6.0;Ornithine;DR;DR_PGM_1;-9.2237
6.0;Ornithine;DS;DS_PGM_6;4.3736
6.0;Phenylalanine;DR;DR_PGM_1;0.0434
6.0;Phenylalanine;NS;NS_PGM_4;1.8512
6.0;Phosphoric_acid;DR;DR_PGM_1;4.211;DR_PGM_2;3.9206
6.0;Phosphoric_acid;NS;NS_PGM_3;3.2983
6.0;Proline;DR;DR_PGM_1;3.0133
6.0;Putrescine;NS;NS_PGM_3;0.8592
6.0;Serine;DR;DR_PGM_1;0.5139
6.0;Succinic_acid;DR;DR_PGM_1;-10.8514
6.0;Tryptophan;DR;DR_PGM_1;-6.2818
6.0;Tryptophan;NS;NS_PGM_4;1.459
6.0;Tyrosine;DR;DR_PGM_1;-3.4755
6.0;Tyrosine;DS;DS_PGM_6;-0.2812
6.0;Tetradecanoic_acid;NS;NS_PGM_3;-2.5874
6.0;Hexadecenoic_acid;NS;NS_PGM_3;0.6879
6.0;Docosanoic_acid;NS;NS_PGM_3;-6.5183
8.0;Alanine;DR;DR_PGM_1;-8.6882
8.0;Arginine;DR;DR_PGM_1;-7.2108
8.0;Asparagine;DR;DR_PGM_1;1.183
8.0;Asparagine;NS;NS_PGM_4;5.3162
8.0;Aspartic_acid;DR;DR_PGM_1;-1.0081
8.0;Aspartic_acid;NR;NR_PGM_4;1.4045
8.0;Fructose;DR;DR_PGM_1;-2.2593
8.0;Glucose;NS;NS_PGM_3;-0.0762
8.0;Glycine;DR;DR_PGM_1;-0.9811
8.0;Histidine;DR;DR_PGM_1;-10.8784
8.0;Leucine;DR;DR_PGM_1;-8.53
8.0;Lysine;DR;DR_PGM_1;-3.4993
8.0;Methionine;DR;DR_PGM_1;-3.4906
8.0;Ornithine;DR;DR_PGM_1;-9.2237
8.0;Phenylalanine;DR;DR_PGM_1;0.0434
8.0;Phenylalanine;NS;NS_PGM_4;1.8512
8.0;Phosphoric_acid;DR;DR_PGM_1;4.211;DR_PGM_2;3.9206
8.0;Phosphoric_acid;NS;NS_PGM_3;3.2983
8.0;Proline;DR;DR_PGM_1;3.0133
8.0;Serine;DR;DR_PGM_1;0.5139
8.0;Succinic_acid;DR;DR_PGM_1;-10.8514
8.0;Tryptophan;DR;DR_PGM_1;-6.2818
8.0;Tyrosine;DS;DS_PGM_6;-0.2812
8.0;Tetradecanoic_acid;NS;NS_PGM_3;-2.5874
